id,Game ID,Wk,Day,Date,Time,Home,xG Home,G Home,Away,xG Away,G Away,League,Season,Score,Match Link,home_elo,away_elo,B365H,B365D,B365A,xScore,xScoreElo,Home Avg Players Score,Away Avg Players Score,Home Star Player Count,Away Star Player Count,Players Found %,xPower,xSuperPower,importance1,importance2,proj_score1,proj_score2,spi1,spi2,prob1,prob2,probtie,Home Points,Away Points,xG Home Diff,xG Away Diff,Home Avg Points,Away Avg Points,Home Avg Goals For,Away Avg Goals For,Home Avg Goals Against,Away Avg Goals Against,Home Matches Played,Away Matches Played,Home Points/Match,Away Points/Match,Home Form Points,Away Form Points,Home Form Goals For,Away Form Goals For,Home Form Goals Against,Away Form Goals Against,Home Head-to-Head Points,Away Head-to-Head Points,Home Head-to-Head Goals For,Away Head-to-Head Goals For,Home Head-to-Head Goals Against,Away Head-to-Head Goals Against,xG Home Avg Diff,xG Home Form Diff,xG Away Avg Diff,xG Away Form Diff
6521,4332626658,17.0,Sun,2021-12-05,13:00,Saint-Étienne,0.5,0,Rennes,2.6,5,Ligue-1,2021-2022,-1,https://fbref.com/en/matches/a084351b/Saint-Etienne-Rennes-December-5-2021-Ligue-1,1548.4,1703.18,4.2,3.75,1.85,-1,-1,71.38,72.62,0,0,0.72,0,0,45.3,63.7,1.06,1.66,51.46,69.86,0.239,0.5094,0.2515,0,3,-0.5,2.4,0.96,1.52,1.02,1.4,1.68,0.98,82,82,1.07,1.66,1.4,2.0,1.2,2.2,1.4,1.0,1.0,2.0,1.0,1.67,1.67,1.0,-0.18,0.36,0.09,0.28
905,9413167317,15.0,Sun,2021-12-05,14:00,Leeds United,1.2,2,Brentford,1.0,2,Premier-League,2021-2022,0,https://fbref.com/en/matches/175160b7/Leeds-United-Brentford-December-5-2021-Premier-League,1760.75,1688.69,1.95,3.6,3.8,1,1,75.21,71.64,0,0,0.96,0,0,32.3,27.7,1.51,1.11,70.53,66.84,0.4602,0.2771,0.2627,1,1,0.8,1.0,1.42,1.14,1.36,1.21,1.34,1.36,52,14,1.42,1.14,1.6,0.8,1.0,1.2,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.08,-0.02,0.06
906,2277119238,15.0,Sun,2021-12-05,14:00,Tottenham,1.6,3,Norwich City,1.2,0,Premier-League,2021-2022,1,https://fbref.com/en/matches/78e62deb/Tottenham-Hotspur-Norwich-City-December-5-2021-Premier-League,1791.47,1644.29,1.5,4.33,6.5,1,1,81.91,72.0,2,0,0.89,0,1,26.8,42.0,1.71,0.83,73.37,57.92,0.5785,0.178,0.2435,3,0,1.4,-1.2,1.68,0.56,1.62,0.6,1.22,1.96,89,52,1.61,0.6,1.4,1.6,0.8,1.2,1.0,1.0,2.0,0.5,2.0,1.5,1.5,2.0,0.28,-0.48,-0.34,0.14
907,3031071438,15.0,Sun,2021-12-05,14:00,Manchester Utd,0.9,1,Crystal Palace,0.5,0,Premier-League,2021-2022,1,https://fbref.com/en/matches/8d10c8d4/Manchester-United-Crystal-Palace-December-5-2021-Premier-League,1892.86,1731.03,1.36,5.0,8.5,1,1,83.57,74.79,4,0,0.89,0,1,50.5,14.7,1.89,1.02,79.2,70.93,0.5725,0.1995,0.2279,3,0,0.1,-0.5,1.84,1.08,1.86,1.12,1.26,1.7,90,90,1.79,1.14,1.4,1.4,1.6,1.6,1.8,1.2,1.0,1.75,1.0,1.25,1.25,1.0,0.3,0.28,0.16,0.28
4712,2194457071,16.0,Sun,2021-12-05,14:00,Rayo Vallecano,0.4,1,Espanyol,0.6,0,La-Liga,2021-2022,1,https://fbref.com/en/matches/3d1f6a5d/Rayo-Vallecano-Espanyol-December-5-2021-La-Liga,1644.76,1658.53,2.15,3.1,3.8,1,0,72.53,75.6,0,0,0.97,0,0,29.0,13.8,1.53,0.93,69.22,63.78,0.503,0.2244,0.2725,3,0,0.6,-0.6,1.6,0.88,1.53,0.84,1.07,1.34,15,53,1.6,0.85,1.6,1.4,1.2,1.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.29,-0.08,-0.18,0.02
2814,2707124623,16.0,Sun,2021-12-05,15:00,Venezia,1.5,3,Hellas Verona,2.0,4,Serie-A,2021-2022,-1,https://fbref.com/en/matches/5fe82949/Venezia-Hellas-Verona-December-5-2021-Serie-A,1500.41,1610.39,3.3,3.75,2.05,-1,-1,70.25,73.21,0,0,0.73,0,0,46.9,5.7,1.1,1.42,47.84,63.24,0.2896,0.4385,0.2718,0,3,1.5,2.0,1.0,1.18,0.8,1.4,1.67,1.44,15,90,1.0,1.23,1.4,1.6,0.8,1.2,1.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.2,0.12,0.04
2815,8836820923,16.0,Sun,2021-12-05,15:00,Spezia,2.5,2,Sassuolo,1.5,2,Serie-A,2021-2022,0,https://fbref.com/en/matches/b6946f8b/Spezia-Sassuolo-December-5-2021-Serie-A,1505.63,1680.25,3.6,3.5,2.0,-1,-1,68.81,72.13,0,0,0.84,0,0,46.6,6.8,1.31,1.78,49.89,66.48,0.2796,0.4816,0.2387,1,1,-0.5,0.5,0.94,1.48,1.28,1.58,1.98,1.52,53,91,0.94,1.45,0.6,1.0,0.6,2.0,2.2,2.0,1.5,1.5,1.5,2.5,2.5,1.5,0.11,0.18,0.11,0.7
6522,4151521643,17.0,Sun,2021-12-05,15:00,Montpellier,0.9,1,Clermont Foot,0.4,0,Ligue-1,2021-2022,1,https://fbref.com/en/matches/1c8d80e8/Montpellier-Clermont-Foot-December-5-2021-Ligue-1,1642.5,1528.3,2.8,3.2,2.6,-1,1,73.27,66.94,0,0,0.87,0,0,9.3,35.2,1.55,1.21,55.82,52.86,0.4453,0.2956,0.2592,3,0,0.1,-0.4,1.34,0.88,1.48,1.19,1.6,1.94,82,16,1.41,0.88,1.8,0.2,1.2,1.0,0.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24,0.02,0.06
6523,3365378393,17.0,Sun,2021-12-05,15:00,Monaco,1.6,4,Metz,0.6,0,Ligue-1,2021-2022,1,https://fbref.com/en/matches/7aa0c082/Monaco-Metz-December-5-2021-Ligue-1,1719.94,1532.12,1.4,4.75,8.0,1,1,75.94,70.79,0,0,0.9,0,0,50.2,49.0,2.0,0.62,72.29,47.12,0.6932,0.1045,0.2023,3,0,2.4,-0.6,1.88,1.12,1.86,1.2,1.14,1.54,82,82,1.72,1.13,1.2,1.2,1.2,1.2,1.2,1.4,2.0,1.0,1.67,1.0,1.0,1.67,0.14,-0.34,0.14,0.3
6524,6720868624,17.0,Sun,2021-12-05,15:00,Reims,1.2,1,Angers,2.2,2,Ligue-1,2021-2022,-1,https://fbref.com/en/matches/871a19d9/Reims-Angers-December-5-2021-Ligue-1,1607.67,1585.95,2.1,3.7,3.3,1,1,69.86,70.93,0,0,0.93,0,0,15.4,10.6,1.19,0.99,54.65,57.26,0.3979,0.3021,0.3,0,3,-0.2,-0.2,1.2,1.2,1.14,1.2,1.26,1.46,82,82,1.24,1.28,1.6,1.0,1.2,1.2,1.0,1.6,1.25,1.25,1.0,0.5,0.5,1.0,0.29,0.32,0.08,-0.1
6525,2344636107,17.0,Sun,2021-12-05,15:00,Lorient,0.9,0,Nantes,0.2,1,Ligue-1,2021-2022,-1,https://fbref.com/en/matches/f45060fd/Lorient-Nantes-December-5-2021-Ligue-1,1530.72,1595.86,2.4,3.0,3.3,1,-1,70.29,75.79,0,1,0.79,0,-1,41.4,11.5,1.19,1.15,49.22,58.14,0.3646,0.3459,0.2895,0,3,-0.9,0.8,1.08,1.08,1.12,1.24,1.68,1.42,54,82,1.06,1.17,0.0,0.4,0.2,0.8,2.2,1.8,0.5,2.0,0.5,1.5,1.5,0.5,-0.04,-0.7,-0.03,-0.26
8161,2423978642,14.0,Sun,2021-12-05,15:30,Stuttgart,1.4,2,Hertha BSC,1.3,2,Bundesliga,2021-2022,0,https://fbref.com/en/matches/2ffc7ef9/Stuttgart-Hertha-BSC-December-5-2021-Bundesliga,1627.6,1624.63,,,,0,0,72.0,74.8,0,0,0.93,0,0,30.7,34.4,1.53,1.16,63.05,60.83,0.4492,0.2839,0.2669,1,1,0.6,0.7,1.23,1.04,1.57,1.16,1.66,1.66,47,81,1.23,1.11,0.8,1.0,1.0,0.6,1.8,1.2,2.0,0.5,1.5,0.5,0.5,1.5,0.18,0.16,-0.01,-0.24
4713,7112052408,16.0,Sun,2021-12-05,16:15,Elche,2.4,3,Cádiz,1.7,1,La-Liga,2021-2022,1,https://fbref.com/en/matches/9ae8b03f/Elche-Cadiz-December-5-2021-La-Liga,1574.36,1569.82,2.05,3.1,4.2,1,0,73.06,72.71,0,0,0.8,0,0,56.6,54.1,1.43,0.92,59.35,53.08,0.4788,0.2375,0.2837,3,0,0.6,-0.7,0.88,1.06,0.9,0.92,1.46,1.6,53,53,0.91,1.06,0.4,1.0,0.8,1.2,1.8,2.4,2.0,0.5,2.0,1.0,1.0,2.0,0.1,-0.08,-0.0,0.2
908,2879598352,15.0,Sun,2021-12-05,16:30,Aston Villa,2.1,2,Leicester City,1.1,1,Premier-League,2021-2022,1,https://fbref.com/en/matches/49cc65ac/Aston-Villa-Leicester-City-December-5-2021-Premier-League,1745.37,1778.92,2.37,3.4,3.0,1,-1,76.21,81.55,0,2,0.96,0,-1,15.7,15.8,1.65,1.41,72.12,71.01,0.4306,0.3253,0.2441,3,0,-0.1,-0.1,1.3,1.58,1.4,1.66,1.38,1.46,90,90,1.18,1.63,1.2,1.0,1.2,1.4,1.6,2.0,0.75,2.25,0.75,2.5,2.5,0.75,0.13,0.54,0.25,0.2
6526,9658293307,17.0,Sun,2021-12-05,17:00,Nice,1.3,0,Strasbourg,2.6,3,Ligue-1,2021-2022,-1,https://fbref.com/en/matches/d6ab1a82/Nice-Strasbourg-December-5-2021-Ligue-1,1660.52,1627.29,1.85,3.6,4.33,1,1,74.88,73.57,0,0,0.97,0,0,54.0,33.8,1.57,1.18,64.87,63.98,0.4591,0.2826,0.2584,0,3,-1.3,0.4,1.48,1.24,1.4,1.56,1.16,1.46,82,81,1.48,1.27,1.4,1.8,0.8,2.6,0.8,1.2,1.0,2.0,0.67,1.0,1.0,0.67,-0.04,-0.2,0.14,0.62
8162,7708375356,14.0,Sun,2021-12-05,17:30,Gladbach,0.9,0,Freiburg,2.0,6,Bundesliga,2021-2022,-1,https://fbref.com/en/matches/1dd75329/Monchengladbach-Freiburg-December-5-2021-Bundesliga,1726.66,1702.06,,,,0,1,76.5,72.56,0,0,0.93,0,0,43.9,47.7,1.62,1.2,73.45,69.9,0.4645,0.2773,0.2582,0,3,-0.9,4.0,1.52,1.46,1.8,1.56,1.52,1.38,81,81,1.63,1.42,1.4,1.2,1.6,1.4,1.4,1.4,1.75,1.0,2.0,1.5,1.5,2.0,0.06,-0.02,0.19,-0.12
2816,2230609345,16.0,Sun,2021-12-05,18:00,Sampdoria,1.3,1,Lazio,0.9,3,Serie-A,2021-2022,-1,https://fbref.com/en/matches/96f5a2b4/Sampdoria-Lazio-December-5-2021-Serie-A,1605.25,1701.73,3.5,3.6,2.05,-1,-1,73.62,82.52,0,3,0.97,0,-1,20.5,16.5,1.38,1.68,57.81,67.83,0.3125,0.4428,0.2446,0,3,-0.3,2.1,1.28,1.72,1.38,1.72,1.52,1.58,91,91,1.2,1.85,1.2,1.0,1.4,1.8,1.8,2.4,0.75,2.25,1.0,2.25,2.25,1.0,0.29,0.68,0.29,0.8
4714,3394218951,16.0,Sun,2021-12-05,18:30,Levante,0.5,0,Osasuna,0.3,0,La-Liga,2021-2022,0,https://fbref.com/en/matches/328d7561/Levante-Osasuna-December-5-2021-La-Liga,1593.25,1662.35,2.4,3.2,3.1,1,-1,78.45,75.56,1,0,0.84,0,1,48.7,14.7,1.27,1.07,61.01,67.47,0.3996,0.3055,0.2949,1,1,-0.5,-0.3,0.9,1.22,1.08,0.98,1.58,1.26,91,91,1.07,1.27,0.4,0.4,0.8,0.2,2.0,1.2,1.0,1.75,1.0,1.25,1.25,1.0,0.05,-0.1,-0.06,-0.56
2817,6797103218,16.0,Sun,2021-12-05,20:45,Juventus,2.7,2,Genoa,0.0,0,Serie-A,2021-2022,1,https://fbref.com/en/matches/2c5c4cc0/Juventus-Genoa-December-5-2021-Serie-A,1823.32,1557.44,1.25,6.0,12.0,1,1,83.58,71.19,4,0,0.9,1,1,62.8,44.8,2.14,0.65,79.17,52.51,0.7144,0.0983,0.1873,3,0,-0.7,0.0,1.94,0.96,1.82,1.2,1.02,1.6,91,91,2.03,1.0,1.8,0.6,1.2,0.4,0.6,1.4,3.0,0.0,2.75,1.0,1.0,2.75,0.02,-0.18,0.15,-0.32
6527,5815283773,17.0,Sun,2021-12-05,20:45,Bordeaux,2.6,2,Lyon,2.3,2,Ligue-1,2021-2022,0,https://fbref.com/en/matches/d70037d0/Bordeaux-Lyon-December-5-2021-Ligue-1,1540.14,1749.87,4.75,4.0,1.66,-1,-1,71.5,76.6,0,0,0.84,0,0,38.2,45.1,1.41,2.12,49.76,68.31,0.252,0.5318,0.2162,1,1,-0.6,-0.3,1.06,1.88,1.26,1.98,1.82,1.26,82,81,1.16,1.7,0.8,1.2,2.2,1.4,3.0,2.0,0.5,2.0,0.75,1.25,1.25,0.75,0.11,0.62,0.05,-0.18
4715,6305162276,16.0,Sun,2021-12-05,21:00,Celta Vigo,0.9,1,Valencia,1.3,2,La-Liga,2021-2022,-1,https://fbref.com/en/matches/1eebab4b/Celta-Vigo-Valencia-December-5-2021-La-Liga,1688.96,1697.14,2.1,3.25,3.75,1,0,74.8,74.38,0,0,0.87,0,0,12.4,20.3,1.49,1.19,72.34,71.52,0.4344,0.295,0.2706,0,3,0.1,0.7,1.28,1.16,1.36,1.32,1.48,1.38,91,91,1.16,1.26,1.2,1.2,1.2,1.4,1.4,1.6,1.5,1.5,0.75,1.0,1.0,0.75,0.08,0.06,0.18,0.18
2818,4812541401,16.0,Mon,2021-12-06,18:30,Empoli,2.4,3,Udinese,1.8,1,Serie-A,2021-2022,1,https://fbref.com/en/matches/ea327b27/Empoli-Udinese-December-6-2021-Serie-A,1563.65,1592.0,2.6,3.25,2.8,1,-1,69.75,71.88,0,0,0.88,0,0,16.2,16.1,1.34,1.4,53.09,59.43,0.355,0.3816,0.2634,3,0,0.6,-0.8,1.33,1.12,1.53,1.24,1.87,1.56,15,91,1.33,1.11,1.6,1.0,1.8,1.6,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.44,0.11,0.48
909,7726446099,15.0,Mon,2021-12-06,20:00,Everton,0.9,2,Arsenal,1.0,1,Premier-League,2021-2022,1,https://fbref.com/en/matches/5fdb6c19/Everton-Arsenal-December-6-2021-Premier-League,1739.55,1854.97,3.4,3.5,2.1,-1,-1,77.43,79.72,0,1,0.96,0,-1,22.7,40.4,1.23,1.42,69.66,77.09,0.3223,0.4122,0.2655,3,0,1.1,0.0,1.36,1.56,1.16,1.34,1.4,1.16,90,90,1.37,1.56,0.2,1.8,0.4,1.4,2.0,1.4,1.75,1.0,1.25,1.0,1.0,1.25,0.0,-0.4,0.0,0.08
2819,2195270423,16.0,Mon,2021-12-06,20:45,Cagliari,1.2,1,Torino,1.9,1,Serie-A,2021-2022,0,https://fbref.com/en/matches/4b37a18e/Cagliari-Torino-December-6-2021-Serie-A,1540.53,1592.47,3.5,3.2,2.25,-1,-1,76.37,73.62,1,0,0.94,0,1,47.8,8.3,1.2,1.32,53.04,64.57,0.3344,0.3894,0.2762,1,1,-0.2,-0.9,0.9,1.1,1.12,1.3,1.6,1.54,91,91,1.0,1.04,0.6,1.4,0.8,1.4,1.4,1.0,1.75,1.0,2.0,1.5,1.5,2.0,-0.08,-0.2,-0.02,0.18
4716,6983775974,16.0,Mon,2021-12-06,21:00,Getafe,1.2,0,Athletic Club,0.5,0,La-Liga,2021-2022,0,https://fbref.com/en/matches/43922a84/Getafe-Athletic-Club-December-6-2021-La-Liga,1615.46,1699.12,3.5,3.0,2.3,-1,-1,76.54,74.5,0,0,0.86,0,0,50.2,32.1,0.93,0.98,66.66,76.16,0.3195,0.3465,0.334,1,1,-1.2,-0.5,0.82,1.26,0.68,1.14,1.24,0.98,91,91,1.12,1.29,1.6,0.6,1.4,0.6,0.6,1.0,1.25,1.25,1.25,1.75,1.75,1.25,-0.15,0.72,-0.11,-0.5
910,3007975451,16.0,Fri,2021-12-10,20:00,Brentford,1.6,2,Watford,0.5,1,Premier-League,2021-2022,1,https://fbref.com/en/matches/49a36a4e/Brentford-Watford-December-10-2021-Premier-League,1679.32,1668.54,2.25,3.3,3.3,1,0,71.14,76.39,0,1,0.93,0,-1,32.6,44.9,1.57,1.21,67.05,62.92,0.4542,0.291,0.2548,3,0,0.4,0.5,1.13,0.94,1.27,1.1,1.4,1.72,15,53,1.13,0.89,1.0,0.6,1.4,1.6,1.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.22,-0.18,0.04
8163,1029798274,15.0,Fri,2021-12-10,20:30,Köln,1.0,0,Augsburg,0.8,2,Bundesliga,2021-2022,-1,https://fbref.com/en/matches/a1b384c8/Koln-Augsburg-December-10-2021-Bundesliga,1633.35,1588.85,,,,0,1,72.36,75.6,0,1,1.0,0,-1,21.9,37.4,1.77,1.1,68.77,58.55,0.5231,0.2307,0.2462,0,3,-1.0,1.2,1.06,1.0,1.18,1.04,1.8,1.64,82,82,1.07,1.04,1.2,1.4,1.6,1.8,1.4,1.4,1.25,1.25,1.25,1.25,1.25,1.25,-0.13,0.04,-0.01,0.34
2820,8884945361,17.0,Fri,2021-12-10,20:45,Genoa,1.0,1,Sampdoria,1.7,3,Serie-A,2021-2022,-1,https://fbref.com/en/matches/2c8ad04c/Genoa-Sampdoria-December-10-2021-Serie-A,1548.35,1589.93,3.2,3.3,2.25,-1,-1,72.6,72.8,0,0,0.97,0,0,51.2,28.2,1.3,1.32,51.47,57.74,0.3593,0.3704,0.2703,0,3,0.0,1.3,0.96,1.22,1.2,1.34,1.6,1.58,92,92,0.99,1.18,0.4,1.2,0.4,1.6,1.8,1.8,1.25,1.25,1.0,1.0,1.0,1.0,0.15,-0.16,0.25,0.66
4717,1093581273,17.0,Fri,2021-12-10,21:00,Mallorca,0.8,0,Celta Vigo,1.0,0,La-Liga,2021-2022,0,https://fbref.com/en/matches/cbe4e465/Mallorca-Celta-Vigo-December-10-2021-La-Liga,1630.85,1685.49,2.5,3.0,3.1,1,-1,72.8,73.69,0,0,0.79,0,0,26.5,13.8,1.26,1.31,63.17,71.65,0.3471,0.372,0.281,1,1,-0.8,-1.0,0.96,1.28,1.08,1.38,1.68,1.46,54,92,0.96,1.15,1.2,1.2,1.2,1.4,1.4,1.4,2.0,0.5,3.5,1.5,1.5,3.5,0.07,0.22,0.1,0.36
6528,6759241104,18.0,Fri,2021-12-10,21:00,Nantes,1.4,3,Lens,1.0,2,Ligue-1,2021-2022,1,https://fbref.com/en/matches/8f4bfed3/Nantes-Lens-December-10-2021-Ligue-1,1607.31,1635.38,2.7,3.4,2.6,-1,-1,76.11,70.69,1,0,0.97,0,1,8.6,31.3,1.33,1.3,58.4,61.79,0.3732,0.3564,0.2704,3,0,1.6,1.0,1.14,1.48,1.26,1.54,1.38,1.42,83,55,1.19,1.53,1.0,1.2,1.0,1.8,1.4,1.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.11,0.28
911,7966030193,16.0,Sat,2021-12-11,12:30,Manchester City,3.2,1,Wolves,0.2,0,Premier-League,2021-2022,1,https://fbref.com/en/matches/d46b4a18/Manchester-City-Wolverhampton-Wanderers-December-11-2021-Premier-League,2000.61,1734.11,1.14,8.0,19.0,1,1,86.76,77.5,8,0,0.93,0,1,91.1,9.8,2.37,0.38,93.17,71.5,0.8165,0.0441,0.1394,3,0,-2.2,-0.2,2.34,1.26,2.18,0.9,0.68,1.16,91,91,2.22,1.37,3.0,1.0,2.4,0.2,0.6,0.6,1.5,1.5,2.25,1.75,1.75,2.25,0.25,0.34,-0.13,-0.36
4718,3317536516,17.0,Sat,2021-12-11,14:00,Espanyol,2.3,4,Levante,2.9,3,La-Liga,2021-2022,1,https://fbref.com/en/matches/3ba60869/Espanyol-Levante-December-11-2021-La-Liga,1657.5,1599.46,2.05,3.3,3.8,1,1,75.67,78.1,0,1,0.9,0,-1,22.6,50.5,1.3,1.01,64.1,61.34,0.4227,0.283,0.2943,3,0,1.7,0.1,0.82,0.92,0.8,1.08,1.34,1.54,54,92,0.83,1.07,1.2,0.4,0.8,0.4,0.8,1.6,1.5,1.5,1.0,1.5,1.5,1.0,-0.2,-0.04,0.05,-0.24
912,1306815835,16.0,Sat,2021-12-11,15:00,Liverpool,2.2,1,Aston Villa,0.2,0,Premier-League,2021-2022,1,https://fbref.com/en/matches/678d7dca/Liverpool-Aston-Villa-December-11-2021-Premier-League,2004.36,1740.89,1.61,4.0,5.5,1,1,86.4,77.29,7,0,0.86,0,1,73.9,18.9,2.77,0.76,92.69,72.41,0.7882,0.076,0.1358,3,0,-1.2,-0.2,1.88,1.3,2.06,1.3,1.0,1.36,91,91,2.22,1.2,2.4,1.8,3.0,1.4,0.8,1.0,2.25,0.75,2.0,2.25,2.25,2.0,0.06,0.3,0.05,0.46
913,8874389049,16.0,Sat,2021-12-11,15:00,Arsenal,1.8,3,Southampton,0.6,0,Premier-League,2021-2022,1,https://fbref.com/en/matches/6a35f07c/Arsenal-Southampton-December-11-2021-Premier-League,1832.36,1698.0,1.25,5.75,12.0,1,1,77.79,73.23,0,0,0.96,0,0,31.7,21.8,1.59,0.98,76.59,69.5,0.5115,0.2315,0.257,3,0,1.2,-0.6,1.56,1.12,1.34,1.16,1.14,1.66,91,91,1.54,1.22,1.2,1.0,1.2,1.0,1.8,1.8,2.0,0.5,2.0,1.0,1.0,2.0,0.01,-0.18,0.02,-0.14
914,1891532211,16.0,Sat,2021-12-11,15:00,Chelsea,2.5,3,Leeds United,1.4,2,Premier-League,2021-2022,1,https://fbref.com/en/matches/6ad3036b/Chelsea-Leeds-United-December-11-2021-Premier-League,1940.06,1745.34,1.2,7.0,13.0,1,1,81.5,72.29,2,0,0.93,0,1,30.6,22.8,2.13,0.73,89.38,70.11,0.6943,0.1137,0.192,3,0,0.5,0.6,1.92,1.38,1.74,1.38,0.78,1.38,91,53,1.82,1.42,1.6,1.2,1.8,1.0,1.2,1.0,2.0,0.5,1.5,0.5,0.5,1.5,0.07,0.1,-0.0,-0.18
2821,8117484762,17.0,Sat,2021-12-11,15:00,Fiorentina,2.2,4,Salernitana,0.8,0,Serie-A,2021-2022,1,https://fbref.com/en/matches/2258a253/Fiorentina-Salernitana-December-11-2021-Serie-A,1649.4,1438.77,1.3,5.5,9.5,1,1,74.69,70.75,0,0,0.69,0,0,24.8,37.1,1.81,0.76,68.18,46.23,0.6183,0.1512,0.2306,3,0,1.8,-0.8,1.26,0.5,1.34,0.69,1.46,2.06,92,16,1.26,0.5,1.8,0.2,2.2,0.2,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.68,-0.18,-0.2
8164,9925025625,15.0,Sat,2021-12-11,15:30,Hertha BSC,2.0,2,Arminia,0.5,0,Bundesliga,2021-2022,1,https://fbref.com/en/matches/365f5f06/Hertha-BSC-Arminia-December-11-2021-Bundesliga,1621.56,1585.86,,,,0,1,75.12,71.06,0,0,0.97,0,0,40.0,56.6,1.34,0.96,61.59,57.11,0.4446,0.2642,0.2912,3,0,0.0,-0.5,1.06,0.94,1.18,0.75,1.66,1.5,82,48,1.11,0.94,0.6,1.0,0.8,1.0,1.6,1.2,0.5,2.0,0.0,0.5,0.5,0.0,0.02,-0.1,-0.19,-0.0
8165,3874191744,15.0,Sat,2021-12-11,15:30,Bayern Munich,1.6,2,Mainz 05,0.8,1,Bundesliga,2021-2022,1,https://fbref.com/en/matches/66f449cb/Bayern-Munich-Mainz-05-December-11-2021-Bundesliga,2019.38,1675.43,,,,0,1,86.69,70.69,6,0,0.94,1,1,35.0,41.8,2.78,0.83,93.69,72.23,0.7715,0.0841,0.1445,3,0,0.4,0.2,2.36,1.26,3.02,1.24,1.2,1.44,82,82,2.37,1.18,2.4,1.6,2.4,1.6,1.4,1.0,2.25,0.75,3.75,1.5,1.5,3.75,0.61,-0.1,-0.21,0.32
8166,6896492709,15.0,Sat,2021-12-11,15:30,Freiburg,1.6,1,Hoffenheim,1.0,2,Bundesliga,2021-2022,-1,https://fbref.com/en/matches/9595faee/Freiburg-Hoffenheim-December-11-2021-Bundesliga,1722.12,1710.94,,,,0,0,72.56,74.0,0,0,0.91,0,0,71.3,66.1,1.61,1.39,72.24,72.56,0.4196,0.3265,0.2539,0,3,-0.6,1.0,1.46,1.44,1.64,1.8,1.36,1.52,82,82,1.44,1.44,1.2,2.4,2.2,2.6,1.4,1.4,2.5,0.25,2.0,0.5,0.5,2.0,0.26,0.58,0.13,0.7
8167,1737025298,15.0,Sat,2021-12-11,15:30,RB Leipzig,4.7,4,Gladbach,1.2,1,Bundesliga,2021-2022,1,https://fbref.com/en/matches/bbc5c234/RB-Leipzig-Monchengladbach-December-11-2021-Bundesliga,1779.17,1697.09,,,,0,1,79.68,76.08,1,0,0.93,0,1,71.8,32.2,2.27,1.22,81.26,70.61,0.6022,0.1919,0.2058,3,0,-0.7,-0.2,1.72,1.46,1.74,1.74,1.06,1.64,82,82,1.82,1.61,0.8,1.4,1.0,1.6,1.8,2.4,1.75,1.0,2.0,1.5,1.5,2.0,-0.18,-0.74,0.02,-0.1
8168,4372516426,15.0,Sat,2021-12-11,15:30,Bochum,0.9,1,Dortmund,2.3,1,Bundesliga,2021-2022,0,https://fbref.com/en/matches/f8b45c28/Bochum-Dortmund-December-11-2021-Bundesliga,1599.18,1824.52,,,,0,-1,70.12,82.76,0,2,0.9,-1,-1,14.7,36.0,1.11,2.13,60.87,81.39,0.1873,0.5986,0.2141,1,1,0.1,-1.3,1.36,1.94,1.07,2.24,1.57,1.44,14,82,1.36,1.99,1.8,1.8,1.6,2.0,1.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.06,0.32,0.4
4719,3716584840,17.0,Sat,2021-12-11,16:15,Alavés,0.7,1,Getafe,1.0,1,La-Liga,2021-2022,0,https://fbref.com/en/matches/d6f9c735/Alaves-Getafe-December-11-2021-La-Liga,1611.08,1622.08,2.45,2.9,3.2,1,0,73.19,76.0,0,0,0.9,0,0,50.0,54.4,1.07,0.88,62.53,67.16,0.3851,0.2877,0.3272,1,1,0.3,0.0,1.02,0.84,0.94,0.68,1.5,1.18,91,92,1.0,1.12,1.0,1.6,1.4,1.2,1.6,0.4,1.0,1.0,0.25,0.25,0.25,0.25,-0.16,0.1,-0.17,0.36
6529,9123036621,18.0,Sat,2021-12-11,17:00,Brest,0.9,0,Montpellier,1.6,4,Ligue-1,2021-2022,-1,https://fbref.com/en/matches/cc87b9bb/Brest-Montpellier-December-11-2021-Ligue-1,1605.75,1650.67,2.05,3.5,3.5,1,-1,70.31,72.12,0,0,0.85,0,0,16.7,14.1,1.63,1.15,60.23,56.28,0.4798,0.2663,0.2539,0,3,-0.9,2.4,1.18,1.38,1.32,1.46,1.54,1.56,83,83,1.19,1.43,3.0,1.8,2.2,1.0,0.6,0.8,0.67,1.67,0.67,2.0,2.0,0.67,0.07,0.38,0.21,0.1
